id	class	flag	verdict	detail	pass
31753	other	unmatched	noise	dep internal	manual
31756	other	unmatched	noise	pnpm internal	manual
31758	other	unmatched	noise	remove internal	manual
31759	other	unmatched	boundary	balance — their UI	manual
31761	other	unmatched	noise	docs internal	manual
31762	other	unmatched	dup	platform binary exists check — 校验已有	manual
31763	other	unmatched	dup	persistent text bar queue — 消息队列已有	manual
31764	other	unmatched	dup	self-signed HTTPS goosed — TLS已有	manual
31766	other	unmatched	noise	bot internal	manual
31768	other	unmatched	dup	validate probe streaming — 探针校验已有	manual
31769	other	unmatched	dup	unwrap→graceful scheduler — 优雅错误已有	manual
31770	other	unmatched	noise	config internal	manual
31771	other	unmatched	boundary	warning close — their UI	manual
31773	other	unmatched	noise	link internal	manual
31774	other	unmatched	noise	model internal	manual
31775	other	unmatched	boundary	apps page — their UI	manual
31779	other	unmatched	dup	computer controller peekaboo — 桌面控制已有	manual
31781	other	unmatched	dup	auto submit accepted recipes — 自动提交已有	manual
31782	other	unmatched	boundary	token counts — their UI	manual
31783	other	unmatched	dup	out of order messages — 乱序修复已有	manual
31784	other	unmatched	dup	truncated tool calls alternation — 交替修复已有	manual
31787	other	unmatched	dup	MOIM sleep waiting tasks — 休眠等待已有	manual
31788	other	unmatched	noise	stderr internal	manual
31789	other	unmatched	noise	space internal	manual
31790	other	unmatched	dup	low balance prompt top up — 余额警告已有	manual
31791	other	unmatched	dup	subrecipe relative path — 路径解析已有	manual
31793	other	unmatched	noise	streaming internal	manual
31794	other	unmatched	boundary	tabs cut — their UI	manual
31797	other	unmatched	dup	validate bundled extensions — 校验命令已有	manual
31798	other	unmatched	dup	unified streaming providers — 流统一已有	manual
31799	other	unmatched	boundary	model menu — their UI	manual
31800	other	unmatched	noise	dep internal	manual
31801	other	unmatched	noise	limit internal	manual
31802	other	unmatched	noise	license internal	manual
31807	other	unmatched	boundary	type-to-search — their UI	manual
31808	other	unmatched	dup	CLAUDE_THINKING_BUDGET env — 推理预算env已有	manual
31809	other	unmatched	dup	escape variable syntax recipes — 转义已有	manual
31810	other	unmatched	dup	system proxy settings — 系统代理已有	manual
31811	other	unmatched	noise	page internal	manual
31812	other	unmatched	noise	docs internal	manual
31813	other	unmatched	noise	release noise	manual
31816	other	unmatched	boundary	apps filter — their UI	manual
31818	other	unmatched	dup	subrecipe path summon — 已有	manual
31819	other	unmatched	dup	dynamic port auth callback — 端口动态已有	manual
31820	other	unmatched	noise	filetype internal	manual
31821	other	unmatched	noise	recipe internal	manual
31823	other	unmatched	dup	keyring fallback success — 凭据回退已有	manual
31824	other	unmatched	dup	tool_calls content field — 内容字段已有	manual
31826	other	unmatched	dup	filter content by audience — 受众过滤已有	manual
31827	other	unmatched	noise	deeplink internal	manual
31828	other	unmatched	noise	entitlements internal	manual
31832	other	unmatched	boundary	title — their UI	manual
31833	other	unmatched	noise	reaction noise	manual
31836	other	unmatched	dup	escape Jinja variables recipes — 模板转义已有	manual
31837	other	unmatched	dup	pctx code mode — 代码模式已有	manual
31842	other	unmatched	dup	proxy Windows/macOS — 代理已有	manual
31843	other	unmatched	dup	local whisper — 本地转录已有	manual
31845	other	unmatched	noise	deeplink internal	manual
31847	other	unmatched	noise	build internal	manual
31848	other	unmatched	dup	tool_calls content field — 已有	manual
31849	other	unmatched	boundary	reduced-motion — their UI	manual
31850	other	unmatched	noise	instructions internal	manual
31851	other	unmatched	noise	observability internal	manual
31852	other	unmatched	dup	thinking status hook — 思考hook已有	manual
31853	other	unmatched	noise	apps internal	manual
31855	other	unmatched	noise	key internal	manual
31856	other	unmatched	noise	trait internal	manual
31857	other	unmatched	noise	dictation internal	manual
31858	other	unmatched	noise	dep internal	manual
31860	other	unmatched	dup	centralize audience filtering — 受众过滤归位已有	manual
31861	other	unmatched	noise	warnings internal	manual
31862	other	unmatched	noise	metrics internal	manual
31863	other	unmatched	noise	docs internal	manual
31865	other	unmatched	noise	release noise	manual
31881	other	unmatched	dup	default gooseignore create — 忽略文件已有	manual
31882	other	unmatched	noise	prose noise	manual
31883	other	unmatched	noise	prose noise	manual
31885	other	unmatched	boundary	clock icon — their UI	manual
31886	other	unmatched	boundary	urgent red — their UI	manual
31890	other	unmatched	noise	names noise	manual
31906	other	unmatched	noise	streaming internal	manual
31910	other	unmatched	dup	issue solver activation comments — 评论触发已有	manual
31912	other	unmatched	boundary	expandable — their UI	manual
31919	other	unmatched	noise	canonical internal	manual
31922	other	unmatched	noise	removal internal	manual
31925	other	unmatched	dup	default todo message — 待办已有	manual
31927	other	unmatched	dup	bracket notation code exec — 导入语法已有	manual
31928	other	unmatched	noise	tool names internal	manual
31929	other	unmatched	noise	timestamp internal	manual
31930	other	unmatched	dup	recipe slash parsing — 斜杠解析已有	manual
31931	other	unmatched	noise	recipe internal	manual
31932	other	unmatched	noise	solver internal	manual
31934	other	unmatched	noise	preview internal	manual
31936	other	unmatched	noise	privacy internal	manual
31938	other	unmatched	noise	release noise	manual
31941	other	unmatched	noise	pricing internal	manual
31943	other	unmatched	noise	code mode internal	manual
31944	other	unmatched	noise	reviewer internal	manual
31945	other	unmatched	noise	reviewer internal	manual
31947	other	unmatched	dup	default_enabled platform ext — 默认启用已有	manual
31948	other	unmatched	noise	PATH internal	manual
31949	other	unmatched	noise	tool count internal	manual
31951	other	unmatched	noise	session internal	manual
31952	other	unmatched	dup	ephemeral ext not persisted — 临时扩展已有	manual
31954	other	unmatched	noise	dep internal	manual
31956	other	unmatched	noise	docs internal	manual
31960	other	unmatched	noise	release noise	manual
31961	other	unmatched	dup	external goosed server — 外部后端已有	manual
31962	other	unmatched	dup	canonical models providers — 模型归一已有	manual
31964	other	unmatched	noise	recipe internal	manual
31965	other	unmatched	dup	default_enabled — 已有	manual
31966	other	unmatched	noise	session internal	manual
31968	other	unmatched	noise	role internal	manual
31969	other	unmatched	dup	old sessions tool results load — 会话兼容已有	manual
31971	other	unmatched	noise	crash internal	manual
31973	other	unmatched	noise	PATH internal	manual
31974	other	unmatched	noise	params internal	manual
31975	other	unmatched	dup	subagents no extensions disallowed — 子代理约束已有	manual
31976	other	unmatched	dup	tool reply metadata — 回复元数据已有	manual
31977	other	unmatched	noise	config internal	manual
31979	other	unmatched	noise	cleanup internal	manual
31980	other	unmatched	noise	font internal	manual
31981	other	unmatched	boundary	icon — their UI	manual
31984	other	unmatched	noise	recipe internal	manual
31987	other	unmatched	noise	blog internal	manual
31988	other	unmatched	noise	governance internal	manual
31989	other	unmatched	noise	release noise	manual
31990	other	unmatched	noise	crash internal	manual
31991	other	unmatched	noise	section noise	manual
31993	other	unmatched	dup	recipe deeplink params pre-populate — 深链参数已有	manual
32004	other	unmatched	noise	params internal	manual
32006	other	unmatched	dup	lock single tunnel — 隧道锁已有	manual
32010	other	unmatched	dup	conversationCompacted backcompat — 消息兼容已有	manual
32014	other	unmatched	noise	cleanup internal	manual
32015	other	unmatched	boundary	bottom bar — their UI	manual
32017	other	unmatched	noise	fetch internal	manual
32033	other	unmatched	noise	docs internal	manual
32037	other	unmatched	noise	section noise	manual
32039	other	unmatched	dup	recipe security scanning save — 配方扫描已有	manual
32040	other	unmatched	noise	hermit internal	manual
32041	other	unmatched	noise	registry internal	manual
32042	other	unmatched	dup	CredentialStore auth — 凭据存储已有	manual
32043	other	unmatched	dup	context progress reset /clear — 进度重置已有	manual
32044	other	unmatched	noise	tray internal	manual
32045	other	unmatched	noise	section noise	manual
32048	other	unmatched	noise	removal internal	manual
32049	other	unmatched	boundary	dock menu — their UI	manual
32050	other	unmatched	noise	recipe internal	manual
32051	other	unmatched	boundary	quick launcher — their UI	manual
32053	other	unmatched	noise	blog internal	manual
32054	other	unmatched	noise	release noise	manual
32056	other	unmatched	dup	stop accessing deleted sessions — 删除容错已有	manual
32057	other	unmatched	dup	dedup recipe list — 列表去重已有	manual
32058	other	unmatched	boundary	context menu — their UI	manual
32060	other	unmatched	noise	display internal	manual
32062	other	unmatched	noise	prose noise	manual
32065	other	unmatched	noise	section noise	manual
32068	other	unmatched	noise	copilot internal	manual
32069	other	unmatched	noise	release noise	manual
32070	other	unmatched	boundary	dock icon — their UI	manual
32071	other	unmatched	boundary	launcher — their UI	manual
32072	other	unmatched	dup	env vars auth config — env认证已有	manual
32075	other	unmatched	boundary	token counter — their UI	manual
32076	other	unmatched	noise	prompt internal	manual
32077	other	unmatched	dup	Ctrl-C cancel AI requests — 取消已有	manual
32079	other	unmatched	noise	docs internal	manual
32080	other	unmatched	noise	docs internal	manual
32082	other	unmatched	dup	tool descriptions null — 可空描述已有	manual
32083	other	unmatched	noise	cache internal	manual
32087	other	unmatched	noise	release noise	manual
32089	other	unmatched	dup	instructions as prompt scheduler — 调度提示已有	manual
32090	other	unmatched	noise	release noise	manual
32091	other	unmatched	noise	import internal	manual
32093	other	unmatched	noise	crash internal	manual
32094	other	unmatched	noise	deps internal	manual
32095	other	unmatched	dup	auto-create recipe dirs — 目录自建已有	manual
32096	other	unmatched	dup	system diagnostics tools — 诊断工具已有	manual
32097	other	unmatched	noise	snippet internal	manual
32100	other	unmatched	noise	recipe internal	manual
32102	other	unmatched	noise	deps internal	manual
32104	other	unmatched	noise	docs internal	manual
32105	other	unmatched	dup	recipe list — 配方列表已有	manual
32107	other	unmatched	dup	recipe open — 配方打开已有	manual
32108	other	unmatched	noise	release internal	manual
32109	other	unmatched	noise	docs internal	manual
32110	other	unmatched	noise	content internal	manual
32112	other	unmatched	noise	test internal	manual
32113	other	unmatched	noise	test internal	manual
32114	other	unmatched	noise	dev internal	manual
32115	other	unmatched	noise	test internal	manual
32116	other	unmatched	noise	test internal	manual
32117	other	unmatched	noise	revert internal	manual
32119	other	unmatched	noise	blog internal	manual
32123	other	unmatched	noise	recipe internal	manual
32126	other	unmatched	dup	disable subagents non-autonomous — 模式限定已有	manual
32127	other	unmatched	noise	blog internal	manual
32136	other	unmatched	noise	clean room internal	manual
32138	other	unmatched	noise	env internal	manual
32144	other	unmatched	noise	devtools internal	manual
32149	other	unmatched	noise	recipe internal	manual
32152	other	unmatched	noise	recipe internal	manual
32155	other	unmatched	noise	import/export internal	manual
